,Heating Load,Cooling Load
123,8.460191474701084,9.778653136829565
124,8.650191474701085,9.658653136829564
125,8.730191474701085,10.098653136829565
126,8.560191474701085,9.788653136829563
127,8.690191474701084,10.198653136829567
128,9.460191474701086,9.188653136829561
129,9.470191474701087,9.528653136829565
130,9.330191474701087,9.308653136829566
131,9.500191474701085,9.498653136829564
132,9.460191474701086,10.848653136829565
133,9.430191474701084,10.738653136829566
134,9.340191474701085,10.988653136829566
135,9.440191474701086,10.728653136829564
136,13.420191474701085,15.218653136829566
137,13.190191474701084,15.328653136829566
138,13.350191474701084,15.30865313682957
139,13.200191474701082,15.288653136829566
140,10.890191474701084,10.358653136829563
141,11.010191474701085,10.558653136829566
142,10.980191474701083,10.258653136829562
143,11.050191474701084,10.228653136829564
144,22.29019147470109,21.66865313682957
145,22.410191474701087,22.008653136829565
146,22.120191474701087,21.828653136829566
147,22.36019147470109,22.12865313682957
148,26.08019147470109,30.12865313682957
149,27.020191474701086,28.83865313682957
150,27.630191474701085,26.068653136829568
151,27.060191474701085,25.65865313682957
152,23.420191474701085,27.718653136829566
153,24.480191474701087,26.998653136829567
154,24.90019147470109,21.888653136829568
155,24.47019147470109,23.388653136829568
156,20.940191474701088,24.66865313682957
157,21.850191474701084,23.52865313682957
158,22.18019147470109,21.33865313682957
159,21.880191474701085,20.91865313682957
160,33.79019147470109,39.10865313682956
161,33.490191474701085,37.20865313682957
162,34.98019147470109,31.088653136829567
163,34.71019147470109,30.27865313682957
164,30.53019147470109,29.83865313682957
165,31.29019147470109,30.09865313682957
166,30.340191474701086,30.468653136829566
167,31.25019147470109,30.48865313682957
168,8.400191474701085,9.588653136829564
169,8.350191474701084,9.348653136829565
170,8.360191474701084,9.638653136829564
171,8.390191474701085,9.478653136829564
172,8.780191474701084,10.128653136829566
173,8.690191474701084,9.758653136829562
174,8.690191474701084,10.288653136829563
175,8.710191474701084,9.858653136829563
176,9.230191474701083,10.428653136829563
177,9.170191474701085,10.258653136829562
178,9.110191474701082,10.658653136829564
179,9.150191474701085,10.388653136829564
180,9.600191474701086,9.448653136829567
181,9.610191474701084,9.688653136829561
182,9.540191474701084,9.578653136829562
183,9.620191474701086,9.818653136829564
184,13.170191474701085,15.12865313682957
185,13.370191474701084,15.168653136829569
186,13.130191474701082,15.358653136829567
187,13.370191474701084,15.278653136829568
188,10.690191474701086,10.078653136829562
189,10.640191474701085,10.218653136829563
190,10.720191474701087,10.128653136829566
191,10.740191474701087,9.878653136829566
192,22.390191474701084,21.898653136829566
193,22.240191474701085,21.708653136829568
194,22.050191474701087,22.16865313682957
195,22.33019147470109,21.858653136829567
196,27.070191474701083,25.328653136829566
197,26.060191474701085,29.898653136829566
198,26.870191474701087,28.818653136829568
199,27.800191474701087,25.90865313682957
200,24.450191474701086,23.15865313682957
201,23.380191474701085,27.748653136829567
202,24.340191474701086,27.048653136829564
203,25.04019147470109,21.798653136829564
204,21.810191474701085,20.59865313682957
205,20.810191474701085,24.59865313682957
206,21.600191474701084,23.55865313682957
207,22.250191474701083,21.148653136829566
208,34.87019147470109,30.23865313682957
209,33.90019147470109,39.288653136829566
210,33.46019147470109,37.84865313682957
211,35.11019147470109,31.278653136829565
212,31.090191474701086,30.09865313682957
213,30.39019147470109,29.608653136829567
214,31.10019147470109,29.87865313682957
215,30.32019147470109,30.038653136829566
216,8.090191474701085,9.188653136829561
217,8.160191474701085,9.348653136829565
218,8.080191474701085,9.198653136829567
219,8.150191474701085,9.518653136829563
220,8.670191474701085,9.658653136829564
221,8.690191474701084,10.108653136829563
222,8.540191474701084,9.778653136829565
223,8.730191474701085,10.188653136829561
224,9.190191474701084,10.278653136829565
225,9.230191474701083,10.478653136829564
226,9.080191474701085,10.408653136829564
227,9.210191474701084,10.718653136829563
228,9.450191474701084,10.848653136829565
229,9.430191474701084,10.658653136829564
230,9.340191474701085,10.988653136829566
231,9.440191474701086,10.818653136829564
232,13.410191474701083,15.228653136829564
233,13.200191474701082,15.23865313682957
234,13.330191474701085,15.408653136829571
235,13.170191474701085,15.468653136829566
236,10.860191474701082,10.358653136829563
237,11.050191474701084,10.328653136829562
238,11.010191474701085,10.268653136829563
239,11.010191474701085,10.458653136829565
240,22.36019147470109,21.62865313682957
241,22.340191474701086,21.968653136829566
242,22.04019147470109,21.868653136829565
243,22.270191474701086,22.16865313682957
244,27.840191474701086,25.80865313682957
245,27.090191474701086,25.508653136829565
246,26.04019147470109,30.438653136829572
247,27.030191474701084,28.998653136829567
248,25.04019147470109,21.80865313682957
249,24.460191474701084,23.318653136829568
250,23.370191474701087,28.02865313682957
251,24.460191474701084,27.26865313682957
252,22.380191474701085,21.09865313682957
253,21.90019147470109,20.758653136829565
254,20.90019147470109,24.868653136829565
255,21.870191474701087,23.678653136829567
256,35.04019147470109,30.97865313682957
257,34.72019147470109,30.16865313682957
258,34.78019147470109,39.12865313682957
259,33.490191474701085,37.24865313682956
260,30.32019147470109,30.23865313682957
261,31.22019147470109,30.33865313682957
262,30.47019147470109,29.62865313682957
263,31.28019147470109,29.868653136829572
264,8.480191474701085,9.638653136829564
265,8.380191474701084,9.428653136829563
266,8.350191474701084,9.708653136829565
267,8.400191474701085,9.488653136829566
268,8.790191474701084,10.168653136829565
269,8.710191474701084,9.738653136829566
270,8.680191474701084,10.248653136829564
271,11.700191474701082,9.878653136829566
272,9.220191474701085,10.538653136829563
273,9.150191474701085,10.268653136829563
274,9.120191474701084,10.448653136829567
275,9.170191474701085,10.378653136829566
276,9.390191474701085,10.528653136829565
277,9.350191474701086,10.798653136829564
278,9.230191474701083,10.638653136829564
279,9.350191474701086,10.858653136829563
280,13.170191474701085,15.228653136829564
281,13.380191474701082,15.168653136829569
282,13.130191474701082,15.248653136829567
283,13.370191474701084,15.278653136829568
284,10.600191474701086,10.228653136829564
285,10.750191474701085,9.958653136829565
286,10.810191474701085,9.978653136829564
287,10.630191474701084,10.138653136829564
288,26.160191474701087,25.77865313682957
289,26.160191474701087,25.77865313682957
290,26.380191474701085,25.26865313682957
291,26.420191474701085,25.478653136829564
292,30.690191474701088,32.10865313682956
293,31.490191474701085,29.15865313682957
294,30.85019147470109,28.69865313682957
295,30.010191474701088,33.56865313682957
296,27.550191474701087,29.968653136829566
297,28.060191474701085,24.59865313682957
298,27.61019147470109,26.108653136829567
299,26.670191474701085,30.718653136829566
300,24.850191474701084,26.15865313682957
301,25.280191474701084,23.828653136829566
302,24.980191474701087,23.23865313682957
303,24.200191474701086,27.37865313682957
304,36.68019147470109,39.788653136829566
305,38.04019147470109,33.79865313682957
306,37.87019147470109,32.83865313682956
307,37.05019147470109,41.508653136829565
308,34.97019147470109,32.83865313682956
309,34.14019147470109,33.56865313682957
310,34.920191474701085,33.43865313682957
311,34.44019147470109,32.60865313682956
312,10.440191474701086,11.178653136829563
313,10.510191474701086,11.488653136829566
314,10.420191474701086,11.268653136829563
315,10.460191474701086,11.488653136829566
316,10.580191474701087,11.408653136829564
317,10.660191474701085,11.838653136829564
318,10.580191474701087,11.428653136829563
319,10.640191474701085,11.798653136829564
320,10.790191474701082,11.198653136829567
321,10.940191474701084,11.618653136829565
322,10.740191474701087,11.468653136829563
323,10.730191474701085,11.768653136829563
324,11.180191474701083,12.378653136829566
325,11.190191474701084,12.258653136829562
326,11.180191474701083,12.378653136829566
327,11.190191474701084,12.178653136829563
328,15.510191474701085,17.118653136829565
329,15.360191474701086,17.178653136829567
330,15.530191474701084,17.078653136829566
331,15.380191474701085,17.068653136829568
332,13.100191474701084,11.758653136829562
333,13.130191474701082,11.938653136829561
334,13.090191474701083,11.758653136829562
335,13.170191474701085,11.748653136829564
336,26.68019147470109,25.608653136829567
337,26.58019147470109,25.678653136829567
338,26.190191474701088,26.16865313682957
339,26.61019147470109,26.008653136829565
340,30.47019147470109,31.548653136829568
341,31.28019147470109,28.62865313682957
342,30.340191474701086,28.758653136829572
343,29.670191474701085,33.70865313682957
344,27.350191474701084,29.358653136829567
345,27.880191474701085,23.87865313682957
346,27.280191474701084,25.888653136829568
347,26.410191474701087,30.508653136829572
348,23.750191474701083,24.258653136829565
349,23.990191474701085,22.94865313682957
350,23.390191474701084,22.708653136829568
351,22.950191474701086,25.868653136829565
352,36.58019147470109,39.84865313682957
353,38.200191474701086,33.398653136829566
354,37.98019147470109,32.758653136829565
355,36.990191474701085,41.95865313682957
356,34.96019147470109,32.85865313682956
357,34.29019147470109,33.33865313682956
358,34.87019147470109,33.26865313682957
359,34.46019147470109,32.79865313682957
360,10.360191474701084,10.718653136829563
361,10.460191474701086,11.088653136829564
362,10.170191474701086,11.168653136829565
363,10.310191474701087,11.428653136829563
364,10.340191474701085,10.898653136829562
365,10.300191474701085,11.388653136829564
366,10.210191474701086,10.928653136829563
367,10.500191474701085,11.308653136829566
368,10.860191474701082,11.508653136829562
369,10.880191474701082,11.838653136829564
370,10.740191474701087,11.648653136829562
371,10.960191474701084,11.978653136829564
372,11.060191474701085,11.878653136829566
373,10.940191474701084,11.838653136829564
374,10.780191474701084,12.208653136829565
375,11.010191474701085,11.858653136829563
376,15.150191474701085,16.458653136829568
377,14.850191474701084,16.548653136829564
378,15.030191474701084,16.468653136829566
379,15.120191474701084,16.41865313682957
380,12.350191474701084,11.308653136829566
381,12.670191474701085,11.628653136829566
382,12.610191474701082,11.128653136829566
383,12.610191474701082,11.288653136829563
384,26.68019147470109,25.41865313682957
385,26.570191474701083,25.76865313682957
386,26.18019147470109,26.08865313682957
387,26.640191474701084,26.178653136829567
388,29.640191474701084,32.33865313682956
389,30.410191474701087,31.088653136829567
390,30.690191474701088,28.818653136829568
391,30.300191474701087,28.44865313682957
392,26.410191474701087,29.508653136829572
393,27.410191474701087,28.91865313682957
394,27.440191474701088,24.368653136829565
395,27.08019147470109,25.80865313682957
396,22.710191474701084,24.758653136829565
397,23.490191474701085,23.748653136829567
398,23.380191474701085,22.938653136829565
399,23.18019147470109,22.398653136829566
400,37.05019147470109,41.118653136829565
401,36.36019147470109,39.648653136829566
402,37.82019147470109,33.74865313682956
403,37.840191474701086,32.85865313682956
404,34.00019147470109,32.05865313682956
405,34.60019147470109,32.42865313682957
406,33.65019147470109,33.26865313682957
407,34.53019147470109,33.27865313682956
408,9.810191474701087,10.478653136829564
409,10.040191474701084,9.778653136829565
410,9.990191474701087,10.708653136829565
411,9.700191474701084,10.748653136829564
412,10.420191474701086,10.908653136829564
413,10.290191474701084,10.728653136829564
414,10.110191474701084,11.558653136829566
415,10.200191474701084,10.928653136829563
416,10.350191474701086,10.908653136829564
417,10.470191474701087,10.368653136829565
418,10.320191474701085,11.428653136829563
419,10.130191474701084,11.158653136829564
420,10.980191474701083,11.518653136829563
421,11.020191474701083,11.788653136829563
422,10.750191474701085,12.128653136829566
423,10.850191474701084,12.248653136829564
424,14.840191474701083,15.858653136829567
425,14.940191474701084,16.01865313682957
426,14.670191474701085,16.44865313682957
427,14.870191474701084,16.26865313682957
428,11.920191474701085,10.878653136829566
429,12.350191474701084,10.948653136829567
430,11.960191474701084,10.878653136829566
431,12.000191474701083,10.338653136829564
432,26.710191474701084,25.59865313682957
433,26.560191474701085,25.578653136829566
434,26.160191474701087,26.178653136829567
435,26.630191474701085,26.108653136829567
436,30.68019147470109,28.108653136829567
437,29.700191474701086,33.10865313682956
438,30.08019147470109,32.148653136829566
439,31.29019147470109,29.148653136829566
440,27.480191474701087,25.438653136829565
441,26.43019147470109,30.178653136829567
442,27.090191474701086,29.91865313682957
443,27.890191474701084,24.298653136829564
444,23.670191474701085,22.288653136829566
445,22.97019147470109,25.41865313682957
446,23.440191474701088,24.748653136829567
447,24.010191474701088,23.328653136829566
448,38.01019147470109,32.24865313682956
449,36.85019147470109,41.46865313682956
450,36.340191474701086,40.148653136829566
451,38.130191474701085,33.24865313682956
452,34.96019147470109,33.18865313682957
453,34.46019147470109,32.74865313682956
454,34.82019147470109,33.038653136829566
455,34.270191474701086,33.49865313682956
456,10.330191474701087,10.908653136829564
457,10.310191474701087,11.228653136829564
458,10.190191474701086,11.018653136829563
459,10.440191474701086,11.338653136829564
460,10.370191474701086,10.658653136829564
461,10.500191474701085,11.078653136829562
462,10.180191474701084,11.188653136829561
463,10.290191474701084,11.628653136829566
464,10.920191474701085,11.358653136829563
465,10.960191474701084,11.718653136829563
466,10.680191474701084,11.818653136829564
467,10.870191474701084,12.118653136829561
468,10.960191474701084,11.938653136829561
469,11.010191474701085,11.578653136829562
470,10.870191474701084,12.158653136829567
471,10.930191474701083,12.128653136829566
472,15.000191474701083,15.638653136829568
473,14.700191474701086,15.748653136829567
474,14.570191474701083,16.358653136829567
475,14.630191474701085,15.888653136829568
476,12.340191474701083,11.398653136829562
477,12.620191474701084,11.548653136829564
478,12.620191474701084,11.058653136829566
479,12.660191474701083,11.368653136829565
480,26.700191474701086,25.51865313682957
481,26.590191474701086,25.758653136829565
482,26.160191474701087,25.98865313682957
483,26.620191474701087,26.188653136829565
484,31.14019147470109,28.23865313682957
485,30.32019147470109,27.98865313682957
486,29.54019147470109,33.17865313682957
487,30.47019147470109,31.608653136829563
488,27.72019147470109,24.008653136829565
489,27.100191474701084,25.41865313682957
490,26.320191474701083,30.138653136829568
491,27.40019147470109,29.458653136829568
492,23.710191474701084,22.51865313682957
493,23.18019147470109,22.068653136829568
494,22.61019147470109,25.298653136829564
495,23.500191474701083,24.12865313682957
496,37.90019147470109,33.52865313682956
497,37.840191474701086,32.648653136829566
498,37.020191474701086,41.26865313682957
499,36.66019147470109,39.71865313682956
500,33.700191474701086,32.91865313682956
501,34.65019147470109,32.99865313682956
502,34.07019147470109,31.718653136829563
503,34.71019147470109,32.13865313682956
504,10.130191474701084,10.468653136829563
505,9.680191474701084,10.568653136829564
506,9.650191474701087,10.798653136829564
507,10.030191474701086,10.018653136829563
508,10.280191474701086,11.258653136829562
509,10.200191474701084,10.698653136829567
510,10.260191474701086,11.218653136829563
511,10.280191474701086,10.958653136829565
512,10.480191474701085,11.128653136829566
513,10.130191474701084,10.958653136829565
514,10.190191474701086,11.208653136829565
515,10.480191474701085,10.588653136829564
516,10.940191474701084,11.818653136829564
517,10.830191474701085,12.018653136829567
518,10.790191474701082,11.788653136829563
519,11.030191474701084,12.04865313682956
520,14.740191474701085,16.118653136829565
521,14.870191474701084,15.998653136829567
522,14.770191474701086,16.178653136829567
523,14.930191474701086,16.27865313682957
524,11.690191474701084,11.178653136829563
525,12.000191474701083,10.598653136829565
526,12.170191474701085,10.598653136829565
527,11.870191474701084,10.738653136829566
528,30.270191474701086,29.358653136829567
529,30.270191474701086,29.328653136829573
530,30.50019147470109,28.818653136829568
531,30.54019147470109,29.02865313682957
532,34.48019147470109,35.26865313682957
533,35.25019147470109,32.368653136829565
534,34.670191474701085,31.908653136829567
535,33.97019147470109,36.978653136829564
536,29.90019147470109,31.978653136829568
537,30.40019147470109,26.648653136829566
538,30.10019147470109,27.688653136829565
539,29.300191474701087,32.71865313682956
540,27.230191474701087,27.69865313682957
541,27.920191474701085,25.118653136829565
542,27.54019147470109,24.978653136829564
543,26.660191474701087,29.52865313682957
544,39.41019147470109,41.27865313682956
545,40.630191474701085,35.05865313682956
546,40.51019147470109,34.33865313682956
547,39.68019147470109,42.92865313682957
548,38.79019147470109,35.538653136829566
549,37.98019147470109,36.83865313682956
550,38.72019147470109,36.618653136829565
551,38.44019147470109,35.46865313682956
552,12.530191474701084,12.928653136829563
553,12.620191474701084,13.23865313682957
554,12.510191474701085,13.018653136829567
555,12.560191474701085,13.23865313682957
556,12.520191474701083,13.088653136829567
557,12.610191474701082,13.498653136829567
558,12.510191474701085,13.108653136829563
559,12.590191474701083,13.458653136829568
560,12.520191474701083,12.488653136829566
561,12.710191474701084,12.988653136829566
562,12.430191474701083,12.858653136829563
563,12.430191474701083,13.188653136829565
564,13.240191474701085,14.12865313682957
565,13.240191474701085,14.01865313682957
566,13.240191474701085,14.12865313682957
567,13.240191474701085,13.938653136829565
568,17.530191474701084,18.708653136829568
569,17.370191474701087,18.718653136829566
570,17.490191474701085,18.708653136829568
571,17.43019147470109,18.51865313682957
572,13.100191474701084,13.188653136829565
573,15.180191474701086,13.19865313682957
574,15.150191474701085,13.138653136829564
575,15.150191474701085,13.188653136829565
576,30.83019147470109,28.94865313682957
577,30.72019147470109,29.118653136829572
578,30.25019147470109,29.928653136829567
579,30.730191474701087,29.76865313682957
580,33.85019147470109,34.33865313682956
581,34.58019147470109,31.378653136829566
582,34.07019147470109,30.928653136829567
583,33.700191474701086,36.648653136829566
584,30.490191474701085,31.468653136829563
585,30.75019147470109,26.51865313682957
586,30.14019147470109,28.26865313682957
587,29.65019147470109,32.84865313682957
588,26.960191474701084,26.328653136829566
589,27.500191474701083,23.91865313682957
590,26.65019147470109,24.938653136829565
591,26.020191474701086,28.90865313682957
592,39.65019147470109,41.57865313682957
593,41.11019147470109,35.398653136829566
594,40.75019147470109,34.82865313682957
595,39.93019147470109,44.01865313682957
596,38.79019147470109,35.46865313682956
597,38.16019147470109,36.38865313682956
598,38.58019147470109,36.45865313682957
599,38.43019147470109,35.68865313682957
600,12.550191474701084,12.418653136829565
601,12.460191474701084,12.918653136829565
602,12.190191474701084,12.97865313682956
603,12.510191474701085,13.018653136829567
604,12.710191474701084,12.758653136829562
605,12.670191474701085,13.358653136829567
606,12.410191474701083,13.258653136829565
607,12.720191474701085,13.498653136829567
608,12.760191474701085,12.428653136829563
609,12.720191474701085,12.998653136829564
610,12.340191474701083,13.218653136829566
611,12.630191474701082,13.208653136829568
612,13.350191474701084,13.83865313682957
613,13.300191474701084,13.87865313682957
614,13.100191474701084,14.348653136829569
615,13.310191474701085,14.138653136829568
616,17.210191474701084,17.708653136829568
617,16.890191474701084,18.05865313682957
618,16.910191474701083,18.078653136829566
619,17.130191474701085,17.91865313682957
620,14.770191474701086,13.348653136829569
621,15.240191474701085,13.368653136829565
622,15.270191474701086,12.848653136829565
623,15.160191474701083,12.97865313682956
624,30.83019147470109,28.76865313682957
625,30.700191474701086,29.22865313682957
626,30.240191474701085,29.84865313682957
627,30.760191474701088,29.98865313682957
628,32.25019147470109,33.24865313682956
629,32.96019147470109,31.028653136829565
630,33.060191474701085,29.80865313682957
631,32.30019147470109,29.29865313682957
632,29.29019147470109,31.208653136829565
633,30.130191474701085,30.688653136829572
634,30.060191474701085,26.09865313682957
635,29.850191474701084,27.58865313682957
636,26.68019147470109,28.41865313682957
637,27.68019147470109,26.638653136829568
638,27.480191474701087,25.758653136829565
639,26.920191474701085,25.62865313682957
640,39.270191474701086,42.42865313682957
641,39.310191474701085,40.16865313682956
642,40.50019147470109,34.79865313682957
643,40.090191474701086,34.21865313682956
644,37.33019147470109,34.15865313682957
645,37.85019147470109,34.46865313682956
646,36.90019147470109,35.648653136829566
647,37.69019147470109,36.08865313682956
648,11.980191474701083,12.068653136829564
649,12.230191474701083,11.378653136829566
650,12.110191474701082,12.558653136829566
651,11.790191474701082,12.588653136829567
652,12.080191474701085,12.098653136829565
653,12.040191474701082,11.458653136829565
654,11.950191474701082,12.688653136829561
655,11.870191474701084,12.088653136829567
656,12.330191474701085,12.338653136829567
657,12.570191474701083,11.828653136829562
658,12.340191474701083,12.97865313682956
659,12.090191474701083,13.008653136829562
660,13.170191474701085,13.028653136829565
661,13.190191474701084,13.618653136829565
662,12.730191474701083,14.08865313682957
663,12.910191474701083,14.208653136829568
664,16.490191474701085,16.76865313682957
665,16.720191474701085,16.708653136829568
666,16.490191474701085,17.52865313682957
667,16.470191474701085,17.51865313682957
668,14.480191474701083,12.888653136829564
669,14.360191474701086,13.128653136829566
670,14.560191474701085,12.54865313682956
671,14.750191474701083,11.988653136829566
672,30.86019147470109,28.938653136829572
673,30.68019147470109,29.04865313682957
674,30.22019147470109,29.938653136829572
675,30.75019147470109,29.868653136829572
676,34.46019147470109,29.968653136829566
677,33.740191474701085,35.90865313682957
678,33.41019147470109,35.20865313682957
679,34.58019147470109,32.08865313682956
680,30.39019147470109,27.51865313682957
681,29.670191474701085,32.18865313682957
682,30.160191474701087,32.19865313682956
683,30.760191474701088,26.98865313682957
684,26.940191474701088,24.188653136829565
685,26.060191474701085,28.33865313682957
686,26.65019147470109,27.12865313682957
687,27.530191474701084,24.41865313682957
688,40.78019147470109,34.31865313682957
689,39.740191474701085,43.57865313682957
690,39.33019147470109,42.21865313682956
691,40.97019147470109,35.54865313682957
692,38.69019147470109,36.34865313682957
693,38.41019147470109,35.65865313682957
694,38.61019147470109,35.83865313682956
695,38.12019147470109,36.758653136829565
696,12.380191474701082,12.598653136829565
697,12.490191474701085,12.72865313682956
698,12.330191474701085,12.888653136829564
699,12.450191474701082,13.30865313682957
700,12.610191474701082,12.838653136829567
701,12.710191474701084,13.188653136829565
702,12.480191474701083,13.218653136829566
703,12.670191474701085,13.728653136829564
704,12.550191474701084,12.79865313682956
705,12.630191474701082,12.868653136829561
706,12.540191474701082,12.888653136829564
707,12.720191474701085,13.37865313682957
708,13.350191474701084,13.848653136829569
709,13.300191474701084,13.80865313682957
710,13.100191474701084,14.348653136829569
711,13.310191474701085,14.228653136829564
712,17.070191474701083,17.66865313682957
713,17.140191474701084,17.52865313682957
714,17.010191474701085,18.23865313682957
715,16.850191474701084,18.478653136829564
716,14.450191474701086,13.088653136829567
717,14.910191474701083,12.778653136829565
718,14.950191474701086,12.568653136829564
719,14.780191474701084,12.778653136829565
720,30.85019147470109,28.868653136829572
721,30.730191474701087,29.218653136829566
722,30.22019147470109,29.748653136829567
723,30.740191474701085,29.998653136829567
724,33.68019147470109,29.928653136829567
725,33.020191474701086,29.12865313682957
726,32.73019147470109,34.77865313682956
727,33.25019147470109,33.258653136829565
728,30.32019147470109,25.678653136829567
729,29.820191474701083,27.188653136829565
730,29.130191474701085,32.24865313682956
731,30.07019147470109,31.698653136829567
732,28.010191474701088,25.91865313682957
733,27.510191474701088,25.548653136829564
734,27.070191474701083,29.828653136829573
735,27.93019147470109,28.52865313682957
736,40.12019147470109,34.54865313682957
737,39.97019147470109,33.68865313682957
738,39.10019147470109,42.99865313682956
739,38.80019147470109,40.85865313682956
740,36.83019147470109,35.35865313682956
741,37.73019147470109,35.788653136829566
742,37.32019147470109,33.77865313682956
743,37.87019147470109,34.16865313682956
744,12.420191474701085,12.678653136829563
745,12.200191474701082,12.608653136829563
746,12.180191474701083,12.928653136829563
747,12.400191474701085,12.688653136829561
748,10.440191474701086,11.578653136829562
749,10.640191474701085,10.568653136829564
750,10.770191474701083,11.318653136829564
751,10.430191474701084,11.298653136829564
752,12.130191474701082,12.618653136829561
753,12.290191474701082,11.858653136829563
754,12.380191474701082,12.528653136829565
755,12.220191474701085,12.72865313682956
756,12.970191474701085,13.62865313682957
757,12.930191474701083,13.778653136829568
758,12.930191474701083,13.538653136829566
759,13.170191474701085,14.048653136829564
760,15.700191474701086,16.80865313682957
761,16.200191474701086,16.19865313682957
762,16.170191474701085,16.69865313682957
763,15.890191474701084,17.388653136829568
764,14.550191474701084,12.868653136829561
765,14.450191474701086,13.098653136829565
766,14.490191474701085,12.598653136829565
767,14.650191474701085,12.018653136829567
